whrswk,hhi,whi,hhi2,education,race,hispanic,experience,kidslt6,kids618,husby,region
0.0,yes,no,yes,12years,white,no,15.0,2.0,0.0,55.0,west
40.0,yes,no,yes,12years,white,no,11.0,1.0,0.0,17.0,other
40.0,yes,yes,yes,12years,white,no,21.0,1.0,1.0,50.0,west
40.0,no,yes,no,13-15years,white,no,23.0,2.0,2.0,47.416,south
0.0,no,no,no,12years,white,no,24.0,0.0,2.0,0.0,northcentral
40.0,no,yes,no,12years,white,no,24.0,0.0,2.0,33.0,south
50.0,no,no,no,12years,white,no,26.0,0.0,0.0,7.0,south
45.0,no,yes,no,13-15years,white,no,30.0,0.0,0.0,0.0,south
16.0,yes,no,yes,12years,white,no,19.0,1.0,1.0,46.6,south
40.0,no,no,no,13-15years,white,yes,31.0,0.0,0.0,15.0,south
35.0,no,no,no,9-11years,white,no,12.5,0.0,2.0,20.0,northcentral
0.0,yes,no,yes,12years,white,no,10.0,2.0,0.0,30.0,northcentral
0.0,yes,no,yes,13-15years,white,no,14.0,2.0,0.0,50.0,other
60.0,no,no,no,<9years,white,no,31.0,0.0,0.0,27.3,northcentral
0.0,no,no,no,<9years,white,no,50.0,0.0,0.0,0.0,west
40.0,no,yes,no,12years,white,no,17.0,1.0,0.0,18.0,west
32.0,yes,yes,yes,9-11years,white,no,13.5,0.0,1.0,15.5,west
35.0,yes,no,yes,12years,white,no,8.0,0.0,0.0,18.624,other
45.0,no,yes,no,13-15years,white,no,18.0,0.0,0.0,13.657,south
40.0,no,no,no,<9years,white,no,27.0,0.0,2.0,9.0,other
25.0,yes,no,yes,16years,white,no,10.0,0.0,0.0,51.0,other
0.0,no,no,no,12years,white,no,38.0,0.0,0.0,2.5,northcentral
0.0,no,no,no,13-15years,black,no,23.0,0.0,0.0,3.6,northcentral
30.0,no,yes,no,12years,white,no,46.0,0.0,0.0,0.0,other
40.0,no,yes,no,12years,white,yes,16.0,0.0,0.0,40.0,west
40.0,yes,yes,yes,13-15years,other,no,14.0,,,24.0,west
0.0,no,no,no,9-11years,black,no,8.5,1.0,2.0,13.05,south
30.0,no,no,no,13-15years,,no,19.0,0.0,0.0,0.76,northcentral
0.0,yes,no,yes,12years,white,no,45.0,0.0,0.0,0.0,other
0.0,yes,no,yes,12years,white,no,28.0,0.0,2.0,20.16,northcentral
0.0,yes,no,yes,9-11years,white,no,28.5,,,28.0,northcentral
40.0,no,yes,no,16years,white,no,14.0,1.0,0.0,42.0,south
20.0,yes,no,yes,13-15years,white,no,19.0,0.0,1.0,30.0,northcentral
0.0,yes,no,yes,13-15years,black,no,13.0,1.0,7.0,14.0,south
20.0,no,no,no,13-15years,white,no,8.0,2.0,0.0,20.0,west
0.0,no,no,no,13-15years,white,no,22.0,0.0,2.0,44.699,south
40.0,no,yes,yes,16years,,no,10.0,0.0,2.0,42.0,northcentral
40.0,no,yes,no,9-11years,white,no,31.5,0.0,1.0,0.222,northcentral
0.0,yes,no,yes,12years,white,no,23.0,0.0,1.0,3.4,south
50.0,no,yes,no,>16years,,no,11.0,0.0,1.0,0.0,west
0.0,no,no,no,<9years,white,yes,19.0,1.0,2.0,24.0,west
0.0,yes,no,yes,13-15years,white,no,32.0,0.0,0.0,67.0,west
0.0,no,no,no,12years,white,no,37.0,0.0,0.0,0.0,northcentral
0.0,no,no,no,12years,white,no,20.0,0.0,2.0,3.6,northcentral
40.0,yes,no,yes,>16years,white,no,17.0,0.0,2.0,25.0,northcentral
0.0,yes,no,yes,12years,white,no,15.0,2.0,1.0,63.0,west
40.0,no,yes,no,12years,white,no,24.0,0.0,1.0,7.56,south
40.0,no,yes,no,9-11years,white,no,32.5,0.0,0.0,32.0,west
0.0,no,yes,yes,12years,white,no,46.0,0.0,0.0,0.0,northcentral
40.0,yes,yes,yes,>16years,white,no,17.0,0.0,0.0,30.0,other
40.0,yes,yes,yes,12years,white,no,17.0,,,23.0,other
70.0,no,yes,yes,>16years,white,no,31.0,0.0,0.0,55.0,northcentral
28.0,no,yes,yes,12years,white,no,7.0,1.0,0.0,16.0,other
40.0,no,yes,yes,16years,white,no,22.0,0.0,1.0,23.77,south
35.0,no,no,no,12years,white,no,13.0,0.0,2.0,26.0,south
32.0,yes,no,yes,12years,white,no,20.0,0.0,3.0,29.0,other
0.0,yes,no,yes,16years,white,no,21.0,0.0,1.0,87.0,other
40.0,no,yes,no,12years,white,no,27.0,0.0,1.0,25.0,other
40.0,no,yes,yes,16years,white,no,17.0,0.0,0.0,17.0,south
24.0,no,no,no,12years,white,no,22.0,0.0,1.0,7.8,south
38.0,no,yes,yes,13-15years,white,no,12.0,0.0,2.0,13.0,northcentral
40.0,no,yes,no,12years,white,no,19.0,0.0,3.0,0.0,northcentral
24.0,no,yes,yes,13-15years,white,no,40.0,0.0,0.0,0.0,south
45.0,yes,no,yes,13-15years,white,no,19.0,0.0,3.0,40.0,other
35.0,yes,no,yes,13-15years,,no,34.0,0.0,1.0,0.0,northcentral
48.0,yes,yes,yes,13-15years,white,no,31.0,,,20.0,west
38.0,no,yes,no,>16years,white,no,25.0,0.0,0.0,0.383,west
0.0,no,yes,no,13-15years,white,no,27.0,0.0,0.0,44.0,west
40.0,no,yes,yes,13-15years,white,no,17.0,0.0,3.0,23.0,northcentral
40.0,no,yes,yes,12years,white,no,5.0,0.0,0.0,12.0,south
40.0,no,yes,no,12years,white,no,20.0,0.0,2.0,0.0,northcentral
40.0,no,yes,yes,12years,black,no,22.0,1.0,3.0,14.0,south
25.0,yes,no,yes,12years,white,no,28.0,0.0,0.0,75.0,northcentral
40.0,no,no,yes,16years,white,no,10.0,,,50.0,other
40.0,no,yes,yes,12years,,no,6.0,0.0,0.0,15.0,south
39.0,yes,yes,yes,12years,,no,47.0,0.0,0.0,0.8,south
40.0,yes,yes,yes,16years,,no,9.0,1.0,0.0,39.9,west
0.0,no,yes,yes,12years,white,no,47.0,0.0,0.0,0.0,other
20.0,no,no,no,12years,white,no,27.0,0.0,0.0,0.0,northcentral
35.0,no,no,no,12years,white,no,28.0,0.0,1.0,23.0,west
0.0,yes,no,yes,13-15years,white,no,39.0,0.0,0.0,34.6,south
40.0,no,yes,yes,13-15years,white,no,10.0,0.0,0.0,46.0,west
40.0,yes,yes,yes,12years,white,no,24.0,0.0,2.0,33.43,west
0.0,yes,no,yes,16years,white,no,13.0,3.0,1.0,46.0,other
0.0,no,no,no,13-15years,white,no,16.0,2.0,1.0,99.999,south
0.0,no,no,no,13-15years,white,no,14.0,3.0,0.0,0.0,northcentral
40.0,yes,no,yes,13-15years,,yes,7.0,0.0,0.0,50.0,other
30.0,no,yes,yes,12years,white,no,45.0,0.0,0.0,63.0,other
0.0,no,no,no,<9years,white,yes,34.0,0.0,3.0,23.5,west
50.0,no,yes,no,>16years,white,no,34.0,0.0,0.0,20.0,south
30.0,no,yes,yes,13-15years,white,yes,16.0,0.0,0.0,26.0,other
30.0,yes,no,yes,12years,white,no,46.0,0.0,0.0,0.0,northcentral
35.0,yes,no,yes,12years,white,no,13.0,0.0,2.0,23.048,other
40.0,yes,yes,yes,9-11years,white,no,33.5,0.0,0.0,34.0,south
40.0,yes,no,yes,12years,white,no,15.0,1.0,0.0,32.0,other
38.0,no,yes,no,13-15years,black,no,25.0,0.0,0.0,0.0,south
0.0,no,yes,no,16years,white,no,10.0,1.0,1.0,0.0,other
25.0,no,no,no,13-15years,white,no,36.0,0.0,0.0,0.0,west
40.0,no,yes,yes,16years,,no,18.0,0.0,1.0,13.347,other
40.0,no,yes,no,13-15years,white,no,11.0,0.0,2.0,8.194,other
40.0,yes,no,yes,12years,white,no,26.0,,,0.0,west
32.0,yes,no,yes,12years,,no,27.0,0.0,1.0,31.0,northcentral
40.0,no,yes,yes,<9years,white,no,50.0,0.0,0.0,12.3,south
0.0,yes,no,yes,12years,,no,25.0,1.0,1.0,35.0,northcentral
0.0,yes,no,yes,<9years,,no,34.0,0.0,0.0,30.0,west
50.0,no,yes,no,12years,white,no,28.0,0.0,0.0,37.0,other
0.0,no,no,no,16years,,no,9.0,2.0,0.0,9.0,other
0.0,yes,no,yes,13-15years,white,no,21.0,0.0,1.0,60.92,other
40.0,no,yes,yes,16years,white,no,9.0,0.0,0.0,0.0,west
0.0,yes,no,yes,16years,white,no,17.0,0.0,2.0,0.0,south
0.0,yes,no,yes,13-15years,white,no,8.0,,,35.0,west
40.0,no,yes,yes,13-15years,white,no,23.0,1.0,0.0,55.0,south
0.0,no,no,no,<9years,white,no,51.0,0.0,0.0,0.0,west
40.0,yes,yes,yes,<9years,white,yes,26.0,,,17.3,other
0.0,no,no,no,9-11years,white,yes,8.5,0.0,0.0,12.0,other
40.0,no,yes,yes,>16years,white,no,18.0,0.0,1.0,60.0,northcentral
40.0,no,no,no,<9years,white,yes,21.0,1.0,0.0,90.0,northcentral
25.0,yes,no,yes,>16years,white,no,9.0,,,42.0,other
0.0,no,no,no,12years,,no,41.0,0.0,0.0,0.292,northcentral
32.0,yes,no,yes,12years,white,no,34.0,0.0,0.0,48.0,northcentral
0.0,yes,no,yes,9-11years,,no,45.5,0.0,0.0,40.56,other
40.0,no,yes,yes,13-15years,white,no,18.0,1.0,0.0,70.0,west
16.0,yes,no,yes,16years,white,no,22.0,0.0,0.0,40.0,west
0.0,no,no,no,16years,white,no,41.0,0.0,0.0,99.999,other
37.0,yes,no,yes,12years,white,no,19.0,0.0,3.0,23.655,south
0.0,yes,no,yes,12years,white,no,44.0,0.0,0.0,36.244,northcentral
50.0,yes,yes,yes,13-15years,white,no,30.0,0.0,0.0,81.0,west
0.0,yes,no,yes,>16years,white,no,10.0,,,71.43,northcentral
10.0,no,no,no,16years,white,no,11.0,1.0,2.0,4.0,northcentral
40.0,no,yes,no,16years,white,no,12.0,0.0,0.0,0.0,other
40.0,no,yes,no,12years,white,no,18.0,0.0,2.0,23.0,south
35.0,yes,no,yes,16years,white,no,43.0,0.0,0.0,9.0,other
32.0,yes,no,yes,9-11years,white,no,27.5,0.0,0.0,30.0,northcentral
40.0,yes,yes,yes,13-15years,,no,32.0,0.0,0.0,17.0,west
40.0,yes,yes,yes,12years,black,no,15.0,,,27.0,south
40.0,yes,no,yes,>16years,white,no,23.0,0.0,1.0,50.0,south
40.0,yes,yes,yes,16years,,no,9.0,0.0,0.0,75.0,other
0.0,no,no,no,13-15years,white,no,10.0,1.0,0.0,14.602,northcentral
0.0,yes,no,yes,13-15years,,no,10.0,2.0,0.0,60.0,other
20.0,no,no,no,12years,white,no,45.0,0.0,0.0,0.0,south
0.0,yes,no,yes,12years,,no,19.0,1.0,2.0,35.0,northcentral
38.0,yes,no,yes,12years,white,no,32.0,0.0,2.0,22.0,south
0.0,yes,no,yes,>16years,white,no,12.0,0.0,0.0,99.999,west
0.0,no,no,no,9-11years,white,no,26.5,0.0,0.0,0.0,south
8.0,no,yes,no,13-15years,white,no,22.0,,,0.0,northcentral
0.0,yes,no,yes,16years,white,no,13.0,1.0,2.0,55.0,other
0.0,no,no,yes,12years,white,no,44.0,0.0,0.0,7.91,northcentral
20.0,yes,no,yes,12years,white,no,16.0,,,48.5,south
35.0,yes,yes,yes,16years,white,no,13.0,1.0,1.0,99.999,northcentral
0.0,no,no,no,12years,white,no,25.0,0.0,0.0,0.0,northcentral
40.0,yes,no,yes,>16years,white,no,25.0,0.0,0.0,73.0,other
40.0,no,yes,no,13-15years,white,no,22.0,1.0,2.0,22.887,northcentral
40.0,no,yes,yes,13-15years,white,no,32.0,,,28.46,south
36.0,yes,no,yes,12years,white,no,28.0,0.0,0.0,28.08,other
0.0,no,no,no,<9years,white,no,41.0,0.0,1.0,0.0,northcentral
0.0,no,no,no,12years,,yes,26.0,0.0,2.0,23.0,west
0.0,yes,no,yes,12years,,no,34.0,0.0,0.0,40.0,other
40.0,yes,no,yes,16years,white,no,13.0,0.0,1.0,11.0,west
40.0,no,yes,no,16years,white,no,6.0,0.0,0.0,19.384,south
40.0,no,no,no,13-15years,white,no,10.0,0.0,1.0,13.0,west
0.0,yes,no,yes,12years,white,no,46.0,0.0,0.0,55.0,other
38.0,yes,no,yes,12years,white,no,15.0,,,52.0,west
40.0,no,no,no,16years,white,no,6.0,0.0,0.0,14.0,west
0.0,yes,no,yes,12years,white,no,16.0,0.0,1.0,70.0,south
40.0,no,yes,no,16years,white,yes,13.0,1.0,1.0,1.82,west
0.0,no,no,no,<9years,black,no,46.0,0.0,0.0,0.0,northcentral
0.0,no,no,no,12years,white,no,44.0,,,0.0,west
0.0,yes,no,yes,12years,white,no,19.0,2.0,0.0,99.999,other
28.0,yes,no,yes,>16years,white,no,19.0,0.0,0.0,61.0,south
20.0,yes,no,yes,16years,white,no,19.0,0.0,2.0,72.9,northcentral
0.0,no,no,no,<9years,white,yes,50.0,0.0,0.0,2.8,south
40.0,yes,no,yes,16years,white,no,4.0,,,24.0,south
35.0,no,no,no,12years,black,no,4.0,1.0,0.0,1.6,other
0.0,no,yes,no,9-11years,white,no,48.5,0.0,0.0,0.0,northcentral
20.0,yes,no,yes,12years,white,no,20.0,0.0,2.0,40.0,other
32.0,no,yes,yes,12years,white,no,15.0,2.0,0.0,27.8,south
0.0,yes,no,yes,13-15years,white,no,40.0,0.0,0.0,0.0,south
40.0,yes,yes,yes,12years,white,no,23.0,0.0,0.0,29.6,northcentral
40.0,no,yes,yes,>16years,white,no,6.0,1.0,0.0,36.0,northcentral
0.0,yes,no,yes,16years,white,no,40.0,,,0.0,west
40.0,no,yes,no,13-15years,black,no,5.0,0.0,1.0,13.0,other
32.0,no,yes,no,>16years,white,no,13.0,1.0,1.0,0.0,other
25.0,no,no,no,13-15years,white,no,22.0,0.0,3.0,0.0,northcentral
40.0,no,yes,no,9-11years,white,no,29.5,0.0,1.0,22.0,south
19.0,yes,no,yes,13-15years,white,no,19.0,1.0,0.0,60.0,other
40.0,no,yes,yes,13-15years,white,no,12.0,0.0,0.0,50.0,south
0.0,yes,no,yes,12years,white,no,24.0,0.0,1.0,27.0,other
40.0,yes,yes,yes,9-11years,black,no,33.5,0.0,0.0,14.0,south
55.0,no,yes,yes,>16years,white,no,16.0,0.0,1.0,33.4,northcentral
40.0,no,yes,no,13-15years,white,no,20.0,0.0,0.0,45.3,south
40.0,yes,no,yes,16years,white,no,40.0,0.0,0.0,55.5,northcentral
0.0,yes,no,yes,9-11years,white,no,48.5,0.0,0.0,13.0,northcentral
40.0,no,yes,no,13-15years,white,no,26.0,0.0,0.0,50.0,northcentral
40.0,yes,no,yes,12years,white,no,20.0,0.0,2.0,25.885,northcentral
40.0,yes,yes,yes,>16years,black,no,24.0,0.0,0.0,19.885,northcentral
20.0,no,no,no,13-15years,white,no,13.0,0.0,0.0,0.0,west
40.0,yes,no,yes,12years,white,yes,13.0,0.0,0.0,43.0,south
38.0,no,yes,no,13-15years,white,no,22.0,,,2.86,other
55.0,yes,yes,yes,>16years,white,no,28.0,0.0,0.0,37.0,northcentral
0.0,yes,no,yes,13-15years,white,no,43.0,0.0,0.0,0.0,other
35.0,yes,yes,yes,12years,white,no,37.0,0.0,0.0,36.0,northcentral
40.0,no,yes,no,16years,white,no,14.0,1.0,1.0,0.0,northcentral
22.0,no,no,no,12years,white,no,26.0,0.0,0.0,12.0,south
0.0,yes,no,yes,12years,white,yes,38.0,0.0,0.0,60.0,other
0.0,no,no,no,12years,white,no,39.0,0.0,0.0,0.0,other
35.0,yes,no,yes,>16years,white,no,17.0,0.0,5.0,55.0,west
0.0,yes,no,yes,9-11years,white,no,44.5,0.0,0.0,0.0,south
0.0,yes,no,yes,12years,white,no,3.0,1.0,0.0,21.0,south
38.0,yes,no,yes,12years,white,no,37.0,0.0,0.0,18.096,northcentral
0.0,yes,no,yes,13-15years,,no,25.0,0.0,1.0,99.999,northcentral
40.0,yes,no,yes,12years,white,no,31.0,0.0,0.0,23.608,northcentral
40.0,yes,no,yes,12years,white,no,4.0,1.0,0.0,27.0,northcentral
40.0,no,yes,yes,13-15years,white,no,5.0,0.0,0.0,40.0,south
0.0,no,no,no,12years,white,no,43.0,0.0,0.0,99.999,other
0.0,no,no,no,12years,white,no,25.0,0.0,0.0,30.0,west
15.0,yes,no,yes,12years,white,no,43.0,0.0,0.0,35.884,other
38.0,no,no,no,9-11years,white,no,18.5,0.0,3.0,6.0,south
0.0,yes,no,yes,12years,white,no,14.0,1.0,0.0,45.0,south
40.0,no,yes,yes,12years,white,no,21.0,0.0,0.0,13.395,northcentral
0.0,yes,no,yes,12years,white,no,43.0,0.0,0.0,50.0,west
40.0,yes,yes,yes,12years,white,no,12.0,2.0,0.0,21.707,south
40.0,no,yes,no,13-15years,white,no,24.0,0.0,2.0,0.6,west
40.0,yes,no,yes,13-15years,white,no,28.0,0.0,1.0,45.0,south
0.0,no,yes,no,16years,white,no,42.0,0.0,0.0,0.0,west
32.0,no,no,no,12years,white,no,16.0,0.0,3.0,5.239,northcentral
0.0,no,no,no,13-15years,,yes,7.0,2.0,0.0,3.5,west
0.0,no,no,no,9-11years,white,yes,5.5,2.0,0.0,23.0,west
35.0,yes,no,yes,13-15years,,no,33.0,0.0,1.0,55.0,west
40.0,no,yes,no,16years,white,no,0.0,0.0,0.0,24.0,west
0.0,yes,no,yes,13-15years,white,no,20.0,0.0,4.0,52.0,northcentral
5.0,no,no,no,12years,,no,41.0,0.0,0.0,8.0,south
32.0,yes,yes,yes,>16years,white,no,18.0,0.0,2.0,35.0,west
24.0,no,no,no,9-11years,white,no,25.5,0.0,1.0,0.0,south
40.0,yes,yes,yes,13-15years,white,no,12.0,2.0,0.0,22.365,northcentral
0.0,no,yes,no,13-15years,black,no,38.0,,,0.0,northcentral
37.0,yes,no,yes,12years,white,no,9.0,0.0,1.0,45.0,south
0.0,yes,no,yes,12years,white,no,41.0,0.0,0.0,4.0,other
12.0,yes,no,yes,<9years,black,no,51.0,0.0,0.0,0.0,south
48.0,no,yes,no,13-15years,white,no,24.0,0.0,1.0,25.0,south
0.0,no,no,no,12years,white,no,41.0,0.0,0.0,5.0,northcentral
0.0,no,yes,no,12years,white,yes,22.0,3.0,1.0,33.8,other
0.0,no,no,no,12years,,no,3.0,1.0,0.0,5.0,south
50.0,yes,no,yes,12years,,no,13.0,1.0,2.0,28.0,other
42.0,yes,no,yes,12years,white,no,34.0,0.0,0.0,46.0,other
32.0,yes,no,yes,12years,white,no,20.0,1.0,1.0,37.5,northcentral
40.0,no,yes,no,13-15years,white,no,12.0,1.0,0.0,2.5,south
32.0,no,no,no,13-15years,white,no,13.0,0.0,0.0,0.0,south
0.0,yes,no,yes,12years,white,no,21.0,1.0,0.0,29.0,west
40.0,no,yes,yes,12years,white,no,44.0,0.0,0.0,8.143,west
40.0,no,yes,yes,12years,black,no,43.0,0.0,0.0,34.996,other
0.0,yes,no,yes,>16years,white,no,23.0,0.0,0.0,49.869,other
40.0,no,yes,yes,12years,white,no,13.0,0.0,2.0,18.0,south
0.0,no,no,no,12years,white,no,39.0,0.0,0.0,60.0,west
30.0,yes,no,yes,12years,white,no,28.0,0.0,0.0,35.0,other
40.0,no,yes,no,>16years,white,no,27.0,0.0,2.0,0.0,south
40.0,no,yes,no,16years,white,yes,27.0,0.0,3.0,22.6,west
40.0,yes,no,yes,12years,white,no,10.0,1.0,3.0,24.96,south
35.0,no,yes,no,13-15years,black,no,17.0,,,0.0,other
42.0,no,yes,yes,13-15years,white,no,6.0,0.0,0.0,23.0,south
50.0,no,yes,no,>16years,white,no,13.0,0.0,2.0,0.0,other
0.0,yes,no,yes,13-15years,white,no,22.0,1.0,0.0,30.911,northcentral
0.0,no,no,no,<9years,white,no,21.0,2.0,0.0,0.0,northcentral
33.0,no,no,no,16years,white,no,25.0,0.0,0.0,75.0,south
50.0,no,no,no,>16years,white,no,22.0,0.0,0.0,99.999,south
7.0,yes,no,yes,9-11years,black,no,24.5,0.0,4.0,3.2,south
50.0,no,yes,yes,>16years,white,no,24.0,0.0,0.0,49.0,west
40.0,no,yes,no,13-15years,white,no,20.0,0.0,2.0,0.0,northcentral
0.0,no,no,no,9-11years,white,no,18.5,0.0,3.0,22.0,south
40.0,no,yes,no,13-15years,,no,7.0,0.0,0.0,11.7,south
0.0,yes,no,yes,13-15years,white,no,9.0,2.0,0.0,38.0,northcentral
20.0,no,no,no,12years,white,no,23.0,0.0,1.0,35.0,south
0.0,no,no,no,9-11years,white,no,7.5,2.0,0.0,0.0,northcentral
0.0,yes,no,yes,9-11years,white,no,33.5,0.0,0.0,33.0,other
38.0,no,yes,yes,12years,white,no,37.0,0.0,0.0,30.0,south
18.0,yes,no,yes,>16years,white,no,22.0,0.0,3.0,68.2,northcentral
0.0,yes,no,yes,9-11years,white,no,17.5,2.0,2.0,23.0,south
40.0,yes,no,yes,13-15years,white,no,22.0,0.0,1.0,80.0,northcentral
40.0,yes,no,yes,13-15years,white,no,7.0,1.0,0.0,16.841,south
40.0,yes,no,yes,12years,white,yes,12.0,0.0,0.0,27.0,west
20.0,no,no,no,12years,white,no,30.0,0.0,0.0,9.12,other
0.0,no,no,no,13-15years,white,no,7.0,,,40.0,south
35.0,yes,no,yes,16years,white,no,35.0,0.0,0.0,30.0,northcentral
40.0,no,yes,no,12years,white,no,23.0,0.0,0.0,0.85,west
20.0,yes,no,yes,16years,white,no,30.0,0.0,0.0,0.0,west
62.0,yes,no,yes,>16years,white,no,7.0,0.0,0.0,70.0,northcentral
35.0,yes,no,yes,12years,white,no,24.0,0.0,1.0,42.0,other
40.0,no,yes,no,12years,white,no,23.0,0.0,1.0,45.0,west
24.0,yes,no,yes,12years,white,no,40.0,0.0,0.0,0.0,west
0.0,yes,no,yes,>16years,white,no,28.0,0.0,0.0,54.0,other
7.0,no,yes,yes,13-15years,,no,43.0,0.0,0.0,0.0,south
40.0,no,yes,yes,12years,white,no,44.0,0.0,0.0,33.0,south
0.0,yes,no,yes,12years,white,no,14.0,,,99.999,west
0.0,yes,no,yes,12years,white,no,43.0,0.0,0.0,25.0,west
0.0,no,no,no,<9years,,yes,27.0,2.0,2.0,0.0,west
40.0,no,yes,yes,13-15years,white,no,25.0,0.0,3.0,34.0,south
0.0,no,no,no,12years,white,no,45.0,0.0,0.0,0.0,northcentral
20.0,yes,no,yes,13-15years,white,no,19.0,2.0,2.0,40.0,south
40.0,no,no,no,9-11years,white,no,24.5,,,15.4,northcentral
40.0,no,no,no,>16years,white,no,12.0,1.0,0.0,6.2,other
38.0,yes,yes,yes,12years,white,no,8.0,2.0,0.0,12.68,other
40.0,yes,no,yes,12years,white,no,33.0,0.0,0.0,28.517,other
60.0,yes,yes,yes,>16years,white,no,29.0,0.0,0.0,51.0,northcentral
12.0,no,no,no,12years,white,no,32.0,0.0,0.0,8.266,south
0.0,no,no,no,13-15years,white,no,32.0,,,50.0,other
40.0,yes,no,yes,12years,white,no,43.0,0.0,0.0,26.5,other
40.0,yes,no,yes,12years,white,no,26.0,0.0,0.0,52.0,south
5.0,yes,no,yes,13-15years,white,no,20.0,,,42.0,other
40.0,no,yes,yes,12years,white,no,36.0,0.0,0.0,35.0,other
0.0,no,no,no,12years,white,no,22.0,0.0,2.0,0.0,other
0.0,yes,no,yes,9-11years,white,no,44.5,0.0,0.0,0.0,northcentral
0.0,yes,no,yes,12years,white,yes,19.0,0.0,1.0,46.0,west
0.0,yes,no,yes,12years,white,no,27.0,,,24.0,other
50.0,no,yes,no,12years,white,no,42.0,0.0,0.0,0.0,other
0.0,yes,no,yes,16years,white,no,25.0,0.0,2.0,99.999,other
0.0,no,no,no,13-15years,white,no,21.0,0.0,1.0,26.0,west
0.0,no,no,no,<9years,white,yes,16.0,1.0,2.0,23.0,west
55.0,yes,yes,yes,>16years,white,no,28.0,0.0,1.0,65.0,other
0.0,no,no,no,<9years,,no,48.0,0.0,0.0,10.0,south
40.0,no,no,no,13-15years,white,no,37.0,0.0,0.0,44.0,west
38.0,yes,no,yes,12years,,no,26.0,0.0,2.0,24.0,other
42.0,yes,yes,yes,9-11years,white,yes,30.5,0.0,0.0,22.8,other
0.0,yes,no,yes,12years,white,no,40.0,0.0,0.0,45.0,south
30.0,no,no,no,13-15years,white,no,6.0,0.0,0.0,12.0,south
0.0,yes,no,yes,12years,white,no,46.0,0.0,0.0,0.0,west
35.0,yes,yes,yes,13-15years,white,no,17.0,,,75.0,south
40.0,no,yes,yes,13-15years,white,no,12.0,0.0,2.0,60.0,south
60.0,no,yes,yes,12years,white,no,20.0,0.0,0.0,20.0,west
0.0,yes,no,yes,12years,white,no,45.0,,,1.9,other
0.0,yes,no,yes,12years,black,no,20.0,0.0,2.0,33.0,northcentral
40.0,no,yes,yes,>16years,black,no,10.0,1.0,1.0,22.0,south
0.0,no,no,no,9-11years,white,no,17.5,3.0,3.0,21.877,other
0.0,no,no,no,13-15years,white,no,0.0,,,16.0,south
25.0,yes,no,yes,12years,white,yes,29.0,0.0,0.0,26.624,other
22.0,yes,no,yes,13-15years,white,no,20.0,0.0,3.0,80.0,northcentral
0.0,yes,no,yes,12years,white,no,11.0,1.0,1.0,25.0,south
40.0,no,yes,yes,12years,white,no,13.0,0.0,0.0,30.0,other
0.0,yes,no,yes,16years,white,no,42.0,,,0.0,other
0.0,no,no,no,13-15years,white,no,28.0,0.0,0.0,54.0,south
0.0,no,no,no,12years,white,no,24.0,0.0,0.0,0.0,northcentral
43.0,no,no,no,13-15years,white,no,7.0,0.0,0.0,4.8,west
0.0,no,no,no,12years,white,no,46.0,0.0,0.0,0.0,northcentral
40.0,yes,no,yes,12years,white,no,34.0,0.0,0.0,42.0,northcentral
40.0,yes,no,yes,13-15years,white,no,20.0,0.0,2.0,18.0,south
0.0,no,no,no,12years,white,no,25.0,1.0,1.0,4.0,south
36.0,yes,no,yes,9-11years,white,no,20.5,,,23.759,west
55.0,no,yes,no,16years,white,no,14.0,2.0,0.0,7.0,other
40.0,no,yes,no,13-15years,,no,12.0,0.0,2.0,4.0,northcentral
25.0,yes,no,yes,12years,white,no,15.0,1.0,2.0,45.0,northcentral
60.0,yes,yes,yes,16years,white,no,25.0,0.0,0.0,45.0,other
40.0,yes,no,yes,13-15years,white,no,10.0,1.0,1.0,22.4,other
0.0,no,no,no,<9years,white,yes,50.0,0.0,0.0,0.0,south
0.0,yes,no,yes,12years,white,no,15.0,2.0,0.0,40.0,south
25.0,yes,no,yes,13-15years,white,no,27.0,,,95.0,other
40.0,yes,yes,yes,12years,white,no,7.0,2.0,0.0,41.0,northcentral
35.0,no,yes,yes,12years,white,yes,29.0,0.0,2.0,17.0,west
40.0,no,yes,yes,13-15years,,no,29.0,0.0,0.0,19.75,south
20.0,yes,yes,yes,12years,white,no,11.0,0.0,2.0,32.0,other
40.0,no,no,no,13-15years,white,no,15.0,0.0,2.0,15.388,west
0.0,no,no,no,9-11years,,no,17.5,1.0,2.0,0.0,other
40.0,yes,yes,yes,12years,white,yes,36.0,0.0,0.0,25.0,west
40.0,no,yes,no,13-15years,,no,6.0,2.0,0.0,49.0,west
0.0,yes,no,yes,12years,white,no,41.0,0.0,0.0,44.13,northcentral
38.0,no,yes,no,12years,white,no,22.0,0.0,1.0,1.75,other
44.0,yes,yes,yes,12years,white,no,26.0,0.0,1.0,30.0,other
40.0,yes,yes,yes,12years,white,no,11.0,1.0,0.0,40.0,other
12.0,yes,no,yes,16years,white,no,17.0,0.0,1.0,50.0,other
38.0,yes,no,yes,12years,white,no,4.0,0.0,0.0,14.0,northcentral
40.0,yes,yes,yes,12years,white,no,19.0,,,30.0,south
35.0,yes,yes,yes,16years,white,no,4.0,0.0,0.0,38.0,other
50.0,yes,yes,yes,16years,white,no,4.0,1.0,0.0,17.0,south
40.0,yes,yes,yes,>16years,white,no,20.0,0.0,0.0,42.0,northcentral
32.0,yes,no,yes,16years,white,no,11.0,1.0,1.0,27.0,northcentral
